Li,B,Na,Mg,Al,Si,K,Ca,V,Cr,Mn,Fe,Co,Ni,Cu,Zn,Ga,Ge,As,Rb,Sr,Y,Mo,Sb,Cs,Ba,La,Ce,Pr,Nd,Sm,Eu,Gd,Tb,Dy,Ho,Er,Tm,Yb,Lu,Tl,Pb,U,F,Cl,NO3,SO4,PO4,DOC,temperature,EC,Eh,TDS,pH,d2H,d18O,d_excess,UTM_E,UTM_N
1.6338660935314997e-05,-0.2413714928119365,-0.17634790775087378,0.1998378546779822,-0.1759789093474767,0.13044648581720275,-0.08283166519526503,0.0196937998135857,-0.008775262883629306,0.2403446788500438,1.0,0.7718906386062534,0.6929615674346484,0.4565262430347353,-0.049681166924050155,0.07358678722984319,-0.08684507191542233,0.39801037366675324,0.7334253415304792,0.15705246055215136,0.12372368235840274,0.1025941376661771,0.29160428152239376,-0.24219895954018866,0.2842729402790889,0.4913064817620579,0.05181410981133139,0.10085763419214688,0.06505663797242359,0.08779757885969082,0.10116902417797945,0.11696545066576917,0.21065327304315856,0.076319625544983,0.07853538308988244,0.09856941230002547,0.1086746849716559,0.10826873321123637,0.11525657045332117,0.13261422240562998,0.26811810323630153,0.04932459555451299,-0.1411409029106576,0.15958835923477735,-0.14756054124722456,-0.2538177702285762,-0.19675472912027703,0.13941756065228772,0.1416431706648455,-0.012411314759147704,0.13654447174867795,-0.6731467166779735,0.1374320305812775,-0.02321662767714792,0.33496345818680184,0.21915873986001777,-0.05896438380170892,0.20983717859139206,-0.4777115646201148
-0.10809845610643305,-0.16999095235644324,-0.14884011799188598,0.07950606339400118,-0.12310272605807511,0.2825047119024102,-0.1545300439916241,-0.0013845839591300937,0.05556323477648849,0.45021168008798274,0.7718906386062534,1.0,0.561467805162127,0.2655110987647453,-0.12732288801182004,-0.12422795888137848,-0.03565036480055113,0.5153546433015357,0.8408955709176924,0.060714390491813035,0.05806550352433051,-0.019247572762614542,0.11899834311668175,-0.17919893086934288,0.13484955093879153,0.3531106228275237,-0.08284137529796233,-0.054383098697852184,-0.05931423307889337,-0.0331982754933005,-0.016111301966387007,-0.008386405696751894,0.08522707558958824,-0.03740120628190764,-0.03162417644270818,-0.008831362011422695,0.00013710010031276672,-0.006450400291920978,0.007452352699829125,0.02073457779729228,0.05728667293436072,0.06868384812472307,-0.08514968502234235,0.11462634300463477,-0.19565695054295837,-0.25009947733555926,-0.2172548674258204,0.4641641699740563,0.17584916638748063,0.005114233206220434,0.13673884085732163,-0.8313027601346676,0.1373967856989896,0.05699396499355038,0.1979575196924094,0.09198019433517365,0.04195118555750293,0.37802062271252196,-0.484967716679074
-0.14487647956895533,-0.18515022844604967,0.003784743928696949,0.29578701654597767,-0.09431440064638874,0.06460610959799086,-0.0657988787851161,-0.022403989000076497,0.048579294322097684,0.2916665201571492,0.6929615674346484,0.561467805162127,1.0,0.6347891171005982,-0.02230991928590029,0.013894170614484115,-0.033388706524839225,0.21488576597391898,0.6763510955875209,0.10373328009240493,0.02218582162906717,0.07051031103269743,0.1864103572571541,-0.109811056641251,0.16792997965791528,0.7120069580583981,0.03824534758606815,0.07225060113099911,0.05968343575098757,0.09393059000644782,0.0990731446887692,0.12353413291739342,0.3105876598307405,0.06559274226611493,0.0603655072200134,0.08733301079620989,0.10989336639841171,0.12123891001027658,0.13706515235695446,0.1761126114331642,0.48086352544732924,0.2933320135784742,0.036463863624795055,0.21927723757021864,0.002291585314863521,-0.152668526799496,-0.11613579130741028,-0.0091577604366955,0.07887012230658319,-0.0014955030117452055,0.19519115743030324,-0.31545412525230687,0.19628150433741534,0.0019991330941606738,0.0599798099782572,-0.025856603590987126,0.1226253956286217,0.26961011938656004,-0.23654956055680718
0.18173036772250029,0.33411436289909857,0.2802229724832991,0.4132012339931981,0.15126570531016248,-0.032144895807129446,0.42090678582338836,0.2755125589364807,0.5225637177459184,0.34406366412445366,0.4565262430347353,0.2655110987647453,0.6347891171005982,1.0,0.2660976749763633,0.41854854605175607,0.16335206526090848,0.47248681726258357,0.4829753740173907,0.4958272074161261,0.34117003579328303,0.4044343631610768,0.7314148114382965,0.39698753791818936,0.4640400088195836,0.5387563554330684,0.42571763707842153,0.5035970870239302,0.43188158871851245,0.4577883472236718,0.44460656309607466,0.43571628092905196,0.5418186831695019,0.3947245110581409,0.3792648570025516,0.4093980563646654,0.4386159127727841,0.4602097092451636,0.4931728268167629,0.5302850410167327,0.5362123199165341,0.4682143716658959,0.2419551160593156,0.48581941687907326,0.25014270778290654,0.0663634494707325,0.42084832259752664,-0.12187813096088,0.2746219578750616,0.10995003488304503,0.46423633864644126,-0.06506596238918055,0.46466355399170156,0.0982662495705106,0.12725272651557112,0.0745010465521193,-0.0044843392765789355,-0.08211188030640688,-0.255752218653413
0.5715198089019974,0.2511051651676961,0.25732429402022994,0.043648704116382026,0.09593541631180386,-0.028493616294272748,0.3841074113499502,0.5742476825706949,0.17755084138748967,0.17653004100222372,-0.049681166924050155,-0.12732288801182004,-0.02230991928590029,0.2660976749763633,1.0,0.5920647822659431,0.07407838642777298,0.08037261357112234,-0.09407866695834803,0.46070588179490707,0.544257364742169,-0.02925683282903455,0.2427890709300885,0.1948956099142013,0.4707400700678632,-0.026677051183768195,-0.037331496699294045,-0.009352571036432262,-0.01966731142059823,-0.013690421502569895,0.00029954544286175103,-0.007485082283037619,-0.00293953380121293,-0.0030322074132031005,0.001265454144015074,0.006985340965190036,0.009588928378200096,0.02599336051198725,0.02971727595937613,0.029561794856536497,-0.11627788655007132,0.181670277787847,0.5780620204248015,0.4662066269963445,0.14448618639386124,0.07094876725453139,0.25970064669707765,-0.12100430537922374,0.1869193757027315,0.03444742110743566,0.3899029201809353,0.13794847156977175,0.3893556657403528,0.2921667573212162,0.01826942149954364,0.021655635651526534,-0.023065471373910927,-0.13369092252235992,-0.09036464020399415
0.533559812446638,0.3676366468016042,0.04750233663120335,0.23983291324991227,-0.025366951625547696,-0.15727829518561992,0.4777472636401414,0.5442953095747941,0.07800035328379604,-0.11872746418023016,0.07358678722984319,-0.12422795888137848,0.013894170614484115,0.41854854605175607,0.5920647822659431,1.0,0.007487555653807941,0.041322048813350144,0.04990494417441379,0.5527818939273188,0.5383662695913695,0.09199209400099903,0.5814555514030608,0.15883871687082282,0.30452524183186747,0.038650117484997054,0.12260863833694666,0.15965941113466217,0.10734975611585432,0.10226086773483564,0.0892827664678978,0.06838745862252825,0.06639595924645827,0.07185491055550737,0.067507036064444,0.07168085339969654,0.07801557519799832,0.08232927381951959,0.08789146468242952,0.09336780757494878,0.17847907690013545,-0.0296340626907236,0.2559920305305391,0.31041742424000135,0.00589772162526365,-0.09436694200682588,0.3327381869998544,-0.15732924575418644,0.11869471843720224,0.3343336511430686,0.25378974873577687,0.14630542714385264,0.2535978613560263,0.10314382191047129,0.3208299671613431,0.3389685132248579,-0.3205056233656435,-0.4139686720145901,-0.28988548701938927
-0.0934620544753503,0.4555569298277015,0.03842575214401939,0.12930300670529274,0.9717329530542385,-0.4224583886532662,0.6136068755819855,0.19017119418382236,0.4221471925272127,0.23627885160648532,-0.08684507191542233,-0.03565036480055113,-0.033388706524839225,0.16335206526090848,0.07407838642777298,0.007487555653807941,1.0,0.30943844910478296,0.21482564839523852,0.49938895594283217,0.07981991410125162,0.18815041568244595,0.2277749832145679,0.29511744535090056,0.085917601510525,-0.03816438096932352,0.23242534270288615,0.2962849680032745,0.2684629440098596,0.2960009858163712,0.275157550295452,0.2595471683689267,0.25402227660669396,0.2571691612734049,0.2429716845893619,0.23077650555390034,0.22816987055807408,0.23483198730135277,0.21521674627211249,0.1790296779307224,-0.08054736470070913,0.7522791364385674,0.594797020688605,0.18479271901067848,0.0912187211792759,0.10846939993127555,0.052996492391398496,0.045709476149650416,0.7467072472481251,0.10347233547135297,0.1457998498509193,0.054058804359453594,0.14682991843784635,0.4250287529446095,0.4864301227383293,0.5351511218113632,-0.5293510263681178,-0.10285614194389009,-0.100626777035577
0.18291522981519648,0.15997988141542893,0.3867245342775521,0.2315160095636146,0.3242179795243068,0.13869142333262724,0.3435233486086441,0.08155044855401242,0.6263449698018159,0.7146201087568461,0.39801037366675324,0.5153546433015357,0.21488576597391898,0.47248681726258357,0.08037261357112234,0.041322048813350144,0.30943844910478296,1.0,0.5041034772398517,0.38688534249509005,0.1924539642880089,0.6359678296280663,0.36354005961003344,0.07498773927162591,0.5190965889028626,0.41885318905308394,0.574346407637686,0.6201924501073206,0.615264994682433,0.6407934286161325,0.6637841331658781,0.6607200752799524,0.6540590141759776,0.6527781171782838,0.6569791897721274,0.6767776509531412,0.6894654531796587,0.6993912630964224,0.7084196204625974,0.6964524561031196,0.3016521066211489,0.35249571779682703,0.3146313657180523,0.3433025421063768,0.421863246255128,0.38344429837551175,0.2872330177492952,0.29544057167264764,0.40996564928084234,0.12262554361527557,0.5154079364821218,-0.30233799472051737,0.5158928447332061,-0.004036159583030413,0.08702669194821906,-0.0034484076109269923,0.10822418793693638,0.12425292745950774,-0.3396285127344646
-0.23175810933757135,0.07508925689349495,-0.06780484279746729,0.3097267102238214,0.12424575238959402,-0.03932134062001079,0.18835842996550203,0.16722384145386948,0.21083206099064228,0.4815484540909522,0.7334253415304792,0.8408955709176924,0.6763510955875209,0.4829753740173907,-0.09407866695834803,0.04990494417441379,0.21482564839523852,0.5041034772398517,1.0,0.38874948880511917,0.1921791704842224,0.01417560869221362,0.40600450962257806,-0.04813622053547931,0.3052676146671832,0.42576280414181944,-0.03239292888248809,0.03668755407399645,0.005710076729148718,0.04463825702158989,0.05354021850342508,0.056271822941341365,0.17545851008453453,0.01857819936316545,0.016244249245131386,0.04106342134478906,0.05839358321837471,0.06246961342531642,0.08493152866242967,0.10332993920736437,0.11652784058010711,0.31742640778767933,0.19441999432601836,0.34712428717668015,-0.11552998005688508,-0.2854339702937907,-0.14152510490392145,0.18729154863512198,0.4683504129656224,0.004081481055666973,0.2706445442503372,-0.7166399177035553,0.27175265856809155,0.2763525310254656,0.4426374018498023,0.3395106861760392,-0.18001257296453874,0.25990619745130955,-0.5221471755271001
0.13967187742168335,0.6815153383295768,0.2291856689760859,0.38324571348059383,0.503237240365667,-0.41573460565247916,0.9099807149362585,0.5793018800945743,0.48546912326925934,0.335412874048427,0.15705246055215136,0.060714390491813035,0.10373328009240493,0.4958272074161261,0.46070588179490707,0.5527818939273188,0.49938895594283217,0.38688534249509005,0.38874948880511917,1.0,0.5398382648910556,0.24510767360807748,0.676621515814545,0.3324072511429258,0.6337023959152515,0.13476657857006047,0.27294654019910425,0.330133583303011,0.29768702182988416,0.3166368193191653,0.30581575492587904,0.2861111444277925,0.2993977042713589,0.2776669323122347,0.2670552495922007,0.27342940398513044,0.2906526860368524,0.29985701578252777,0.3162130411826398,0.3152739384944612,0.02671518057054516,0.5191349623866641,0.6214187612473908,0.6483556703659529,0.19517908183769186,0.05249325193817149,0.2822772779761202,-0.24837308821281087,0.7360247635868403,0.2663844548543078,0.5017168139468581,0.01017936654020623,0.5018028695159168,0.4759895668645153,0.5382972456920297,0.5193270924516955,-0.43668168607474306,-0.1712207220704656,-0.37544782622404754
0.469896233676303,0.44479558195613933,0.3996186262843228,0.6360555136289872,-0.008456703397385325,0.14821909635431169,0.4314429864283705,0.926074316269152,0.23683149037645357,0.10765931002667732,0.12372368235840274,0.05806550352433051,0.02218582162906717,0.34117003579328303,0.544257364742169,0.5383662695913695,0.07981991410125162,0.1924539642880089,0.1921791704842224,0.5398382648910556,1.0,0.039120342076967,0.43355401126568127,0.08470343157743834,0.4796693181658363,0.144366006505179,0.046321890908621356,0.07237048665396069,0.040292577692113585,0.04572102415359129,0.03921375580167959,0.023276240312384847,0.02863032592701991,0.02193145774786829,0.022293266029444623,0.04026456557028402,0.06023216694914634,0.08388581928158251,0.13146309669623574,0.1692268515170019,-0.09725822520505592,-0.016531954074730695,0.5009604772800688,0.5162434330324392,0.21546960834962556,-0.046907279669375086,0.5124539250935457,0.00011970404803139079,0.23298498938305207,0.1923958863951457,0.6714410261120188,-0.08195232095743829,0.6712909103158807,0.31864116284848415,0.18781443845158222,0.14931454148268558,-0.08713680476385846,0.05986153401457849,-0.460454440719821
0.3706539253721355,0.07980356599238458,0.3090972271899875,0.2998469266754321,0.25172354187238327,0.0595540929193496,0.24331715744912724,-0.08252594464015028,0.32294678802002347,0.22264215891449127,0.1025941376661771,-0.019247572762614542,0.07051031103269743,0.4044343631610768,-0.02925683282903455,0.09199209400099903,0.18815041568244595,0.6359678296280663,0.01417560869221362,0.24510767360807748,0.039120342076967,1.0,0.20243666138091965,0.06703662614540805,0.2741745581248399,0.5540361407826592,0.9799217997581959,0.9667327885937497,0.9899339720858032,0.9867370505980133,0.9923087422297375,0.9912517595210233,0.9603677195912855,0.9931864316508033,0.9915941018646494,0.9927903382554127,0.9896558074065769,0.9796244533055564,0.9607694122010467,0.9201962754817034,0.6445064928943208,0.24933436802014813,0.07173020908134438,0.10376267842968026,0.4463906387887344,0.6381821231531948,0.3302776384727948,-0.19115292020063374,0.01153540628308408,0.2990328707236815,0.2838242421775197,0.2902474659379366,0.28398115957028486,-0.39750974280822243,-0.02514351642242126,-0.07697438260860745,0.12824725649450586,-0.2857837992648447,-0.11449725772604465
0.09619830916872539,0.49670226807579354,0.09682770085626292,0.3236586575499007,0.19935855848127393,-0.36338461386182175,0.6151304491284862,0.4074157379582662,0.5520900678046557,0.22647306351023042,0.29160428152239376,0.11899834311668175,0.1864103572571541,0.7314148114382965,0.2427890709300885,0.5814555514030608,0.2277749832145679,0.36354005961003344,0.40600450962257806,0.676621515814545,0.43355401126568127,0.20243666138091965,1.0,0.44337429353421126,0.48035508612009237,0.032099597096091,0.263689421616938,0.3566978533404378,0.2552685868517857,0.2744793722508431,0.24422268237294936,0.20791876188880828,0.23359672167323742,0.18834696867734552,0.16991818891906058,0.19257462281377172,0.21738342114819828,0.23816610270977845,0.26732686563818175,0.29396636064641307,0.11642270704934032,0.31389656090203116,0.28977622719758245,0.4819176449718739,0.05974431727336909,-0.17883426158303406,0.43985226055259563,-0.14325000177006292,0.47979023325505343,0.030143130314015266,0.3507660453416627,-0.15306090252779783,0.3508491753589632,0.31071348841598356,0.4804947144229298,0.44041036867637734,-0.34242712228881006,-0.25729145610342047,-0.3133250534992804
0.01953180685902618,0.6750095248329808,0.0578103825940811,-0.022805142087540177,0.3692490621400623,-0.23875060613140678,0.36384315641185344,0.1550982328644129,0.35167751193529806,-0.005395204433780101,-0.24219895954018866,-0.17919893086934288,-0.109811056641251,0.39698753791818936,0.1948956099142013,0.15883871687082282,0.29511744535090056,0.07498773927162591,-0.04813622053547931,0.3324072511429258,0.08470343157743834,0.06703662614540805,0.44337429353421126,1.0,0.01152325577023541,-0.22655675664246264,0.13039536187384562,0.16346395615016018,0.13922614854276588,0.1363646050717373,0.12025735509530038,0.08755376581266604,0.08700597723116403,0.0911325595121354,0.07156329407512486,0.06547707180214928,0.06981575599002293,0.06832135347651745,0.06449615646330316,0.05366063970142309,-0.10930710222955628,0.5775151075418029,0.19565837196500985,0.28862839138163415,-0.0008078169837031264,-0.04899876723679249,0.19399229897693837,-0.07364938630906326,0.24801839601152106,0.07529568530714356,0.03409016762438385,0.16424106902176147,0.033583298366241306,0.35405743143666074,-0.027090563611621994,0.015425749518247349,-0.0630515510841509,-0.11896677093081413,0.2607556529842698
0.19985162744247756,0.19586104187097889,0.507129355720141,0.24678815680714608,0.13643407560174436,-0.061229002515796827,0.5207459323911936,0.4006217544724033,0.5120031825083012,0.5850734415651826,0.2842729402790889,0.13484955093879153,0.16792997965791528,0.4640400088195836,0.4707400700678632,0.30452524183186747,0.085917601510525,0.5190965889028626,0.3052676146671832,0.6337023959152515,0.4796693181658363,0.2741745581248399,0.48035508612009237,0.01152325577023541,1.0,0.32240877651764466,0.23007119391649547,0.27676842049255623,0.2627966871382711,0.2857606153731605,0.3110901785018028,0.3174487263045959,0.32011388176477934,0.3028407631038659,0.30959684545985183,0.3331321904604201,0.3580433469720647,0.3948523770034794,0.4397125143790169,0.4752336883138928,0.1543831792745953,0.24994560384672398,0.5291117394660444,0.537422585813824,0.4873781159572361,0.2665733608373708,0.33322163756926465,-0.18037781694874983,0.5153037950619892,-0.10472805466948991,0.6850779718838308,-0.11741174825973802,0.6849578796400997,0.21687934305063855,0.13992922935490132,0.053363912835861047,0.05349528052240669,0.0005717498285246754,-0.40099905734274166
